temperature,humidity,heat_index,wbgt,vulnerability,population,synthetic_mortality_event,synthetic_hospitalization_event,label_source
37.6,95.4,42.032000000000004,49.564661357852145,29.2,26638,1,1,synthetic_demo
39.5,37.5,39.5,36.91997050689087,31.5,26685,1,1,synthetic_demo
41.4,40.6,41.448,40.08910054346875,33.8,26732,1,1,synthetic_demo
43.3,43.7,43.596,43.562563569755234,36.1,26779,1,1,synthetic_demo
28.2,46.8,28.744,26.96297014248573,38.4,26826,1,1,synthetic_demo
30.1,49.9,30.892000000000003,29.37549387042174,40.7,26873,1,1,synthetic_demo
32,53,33.04,31.98772167287373,43,26920,1,1,synthetic_demo
33.9,56.1,35.187999999999995,34.82369247936684,45.3,26967,1,1,synthetic_demo
35.8,59.2,37.336,37.90973175262708,47.6,27014,1,1,synthetic_demo
37.7,62.3,39.484,41.274613165594225,49.9,27061,1,1,synthetic_demo
39.6,65.4,41.632000000000005,44.949727439786734,52.2,27108,1,1,synthetic_demo
41.5,68.5,43.78,48.96925840436819,54.5,27155,1,1,synthetic_demo
43.4,71.6,45.928,53.3703663230143,56.8,27202,1,1,synthetic_demo
28.3,74.7,31.076,31.278195115534785,59.1,27249,1,1,synthetic_demo
30.2,77.8,33.224,34.186309831715725,61.4,27296,1,1,synthetic_demo
32.1,80.9,35.372,37.34352586410856,63.7,27343,1,1,synthetic_demo
34,84,37.52,40.77794180478942,66,27390,1,1,synthetic_demo
35.9,87.1,39.668,44.52019968604461,68.3,27437,1,1,synthetic_demo
37.8,90.2,41.815999999999995,48.60365730913125,70.6,27484,1,1,synthetic_demo
39.7,93.3,43.964000000000006,53.06456785350872,72.9,27531,1,1,synthetic_demo
41.6,35.4,41.6,38.69621831077908,75.2,27578,1,1,synthetic_demo
43.5,38.5,43.5,42.0214080611913,77.5,27625,1,1,synthetic_demo
28.4,41.6,28.528,26.367927912878553,79.8,27672,1,1,synthetic_demo
30.3,44.7,30.676000000000002,28.703158976342632,82.1,27719,1,1,synthetic_demo
32.2,47.8,32.824000000000005,31.230880631741076,84.4,27766,1,1,synthetic_demo
34.1,50.9,34.972,33.97457688430723,86.7,27813,1,1,synthetic_demo
36,54,37.12,36.959985322393564,89,27860,1,1,synthetic_demo
37.9,57.1,39.268,40.215257496379,91.3,27907,1,1,synthetic_demo
39.8,60.2,41.416,43.77112644282799,93.6,27954,1,1,synthetic_demo
41.7,63.3,43.564,47.661081414534706,15.9,28001,1,1,synthetic_demo
43.6,66.4,45.712,51.921549864871764,18.2,28048,1,1,synthetic_demo
28.5,69.5,30.86,30.728219482502737,20.5,28095,0,1,synthetic_demo
30.4,72.6,33.007999999999996,33.563568939565165,22.8,28142,1,1,synthetic_demo
32.3,75.7,35.156,36.6411814988718,25.1,28189,1,1,synthetic_demo
34.2,78.8,37.304,39.98862481165879,27.4,28236,1,1,synthetic_demo
36.1,81.9,39.452,43.63597802730562,29.7,28283,1,1,synthetic_demo
38,85,41.6,47.6160028358852,32,28330,1,1,synthetic_demo
39.9,88.1,43.748,51.96432177381348,34.3,28377,1,1,synthetic_demo
41.8,91.2,45.896,56.719603839715305,36.6,28424,1,1,synthetic_demo
43.7,94.3,48.044000000000004,61.92375745510118,38.9,28471,1,1,synthetic_demo
28.6,36.4,28.6,25.755268581947494,41.2,28518,0,1,synthetic_demo
30.5,39.5,30.5,28.011493703180452,43.5,28565,1,1,synthetic_demo
32.4,42.6,32.608,30.452858341556155,45.8,28612,1,1,synthetic_demo
34.3,45.7,34.756,33.10228304137534,48.1,28659,1,1,synthetic_demo
36.2,48.8,36.904,35.98490862962217,50.4,28706,1,1,synthetic_demo
38.1,51.9,39.052,39.128255292480844,52.7,28753,1,1,synthetic_demo
40,55,41.2,42.56238878140362,55,28800,1,1,synthetic_demo
41.9,58.1,43.348,46.32009381065821,57.3,28847,1,1,synthetic_demo
43.8,61.2,45.495999999999995,50.43705469610424,59.6,28894,1,1,synthetic_demo
28.7,64.3,30.644,30.161036734418918,61.9,28941,1,1,synthetic_demo
30.6,67.4,32.792,32.92194193430238,64.2,28988,1,1,synthetic_demo
32.5,70.5,34.94,35.918136643103004,66.5,29035,1,1,synthetic_demo
34.4,73.6,37.088,39.176649128863204,68.8,29082,1,1,synthetic_demo
36.3,76.7,39.236,42.726986866519304,71.1,29129,1,1,synthetic_demo
38.2,79.8,41.384,46.60130628983724,73.4,29176,1,1,synthetic_demo
40.1,82.9,43.532000000000004,50.83458978947394,75.7,29223,1,1,synthetic_demo
42,86,45.68,55.46483000554501,78,29270,1,1,synthetic_demo
43.9,89.1,47.827999999999996,60.53322145059562,80.3,29317,1,1,synthetic_demo
28.8,92.2,32.976,34.617097978671914,82.6,29364,1,1,synthetic_demo
30.7,95.3,35.123999999999995,37.88770749422625,84.9,29411,1,1,synthetic_demo
32.6,37.4,32.6,29.653335161470114,87.2,29458,1,1,synthetic_demo
34.5,40.5,34.54,32.20646607596885,89.5,29505,1,1,synthetic_demo
36.4,43.6,36.687999999999995,34.98413003488376,91.8,29552,1,1,synthetic_demo
38.3,46.7,38.836,38.01320655802445,94.1,29599,1,1,synthetic_demo
40.2,49.8,40.984,41.32308445041889,16.4,29646,1,1,synthetic_demo
42.1,52.9,43.132,44.945833863962775,18.7,29693,1,1,synthetic_demo
44,56,45.28,48.91638558764356,21,29740,1,1,synthetic_demo
28.9,59.1,30.427999999999997,29.57637642857985,23.3,29787,1,1,synthetic_demo
30.8,62.2,32.576,32.26113622396126,25.6,29834,1,1,synthetic_demo
32.7,65.3,34.724000000000004,35.17407515217761,27.9,29881,1,1,synthetic_demo
34.6,68.4,36.872,38.341673596718735,30.2,29928,1,1,synthetic_demo
36.5,71.5,39.02,41.79285850677695,32.5,29975,1,1,synthetic_demo
38.4,74.6,41.168,45.5591718542338,34.8,30022,1,1,synthetic_demo
40.3,77.7,43.315999999999995,49.67494632019785,37.1,30069,1,1,synthetic_demo
42.2,80.8,45.464000000000006,54.17748826074805,39.4,30116,1,1,synthetic_demo
44.1,83.9,47.612,59.107267989092236,41.7,30163,1,1,synthetic_demo
29,87,32.76,34.07881228245377,44,30210,1,1,synthetic_demo
30.9,90.1,34.908,37.27791285466887,46.3,30257,1,1,synthetic_demo
32.8,93.2,37.056,40.75613891357895,48.6,30304,1,1,synthetic_demo
34.7,35.3,34.7,31.286777352972077,50.9,30351,1,1,synthetic_demo
36.6,38.4,36.6,33.95727391169585,53.2,30398,1,1,synthetic_demo
38.5,41.5,38.62,36.86970707469856,55.5,30445,1,1,synthetic_demo
40.4,44.6,40.768,40.0527789780366,57.8,30492,1,1,synthetic_demo
42.3,47.7,42.916,43.537835125628696,60.1,30539,1,1,synthetic_demo
44.2,50.8,45.064,47.35904232802224,62.4,30586,1,1,synthetic_demo
29.1,53.9,30.212,28.97396500725717,64.7,30633,1,1,synthetic_demo
31,57,32.36,31.58085590173074,67,30680,1,1,synthetic_demo
32.9,60.1,34.507999999999996,34.408677358281565,69.3,30727,1,1,synthetic_demo
34.8,63.2,36.656,37.48335331536928,71.6,30774,1,1,synthetic_demo
36.7,66.3,38.804,40.833221285273396,73.9,30821,1,1,synthetic_demo
38.6,69.4,40.952,44.48919951186592,76.2,30868,1,1,synthetic_demo
40.5,72.5,43.1,48.48496134176115,78.5,30915,1,1,synthetic_demo
42.4,75.6,45.248,52.857116859781954,80.8,30962,1,1,synthetic_demo
44.3,78.7,47.396,57.64540182727347,83.1,31009,1,1,synthetic_demo
29.2,81.8,32.544,33.52319555499261,85.4,31056,1,1,synthetic_demo
31.1,84.9,34.692,36.64909862349329,87.7,31103,1,1,synthetic_demo
33,88,36.84,40.04726313632673,90,31150,1,1,synthetic_demo
34.9,91.1,38.988,43.74779571810277,92.3,31197,1,1,synthetic_demo
36.8,94.2,41.135999999999996,47.78347861388748,94.6,31244,1,1,synthetic_demo
38.7,36.3,38.7,35.69734836955061,16.9,31291,1,1,synthetic_demo
40.6,39.4,40.6,38.75103339226849,19.2,31338,1,1,synthetic_demo
42.5,42.5,42.7,42.09562639217218,21.5,31385,1,1,synthetic_demo
44.4,45.6,44.848,45.764519687534374,23.8,31432,1,1,synthetic_demo
29.3,48.7,29.996000000000002,28.353525771398004,26.1,31479,0,1,synthetic_demo
31.2,51.8,32.144,30.880801718517514,28.4,31526,1,1,synthetic_demo
33.1,54.9,34.292,33.621620041820606,30.7,31573,1,1,synthetic_demo
35,58,36.44,36.60133961502805,33,31620,1,1,synthetic_demo
36.9,61.1,38.588,39.847699542367636,35.3,31667,1,1,synthetic_demo
38.8,64.2,40.736,43.39098501293718,37.6,31714,1,1,synthetic_demo
40.7,67.3,42.884,47.26420035267337,39.9,31761,1,1,synthetic_demo
42.6,70.4,45.032000000000004,51.50324932616107,42.2,31808,1,1,synthetic_demo
44.5,73.5,47.18,56.14712272814488,44.5,31855,1,1,synthetic_demo
29.4,76.6,32.327999999999996,32.94997424306398,46.8,31902,1,1,synthetic_demo
31.3,79.7,34.476,36.000968901278696,49.1,31949,1,1,synthetic_demo
33.2,82.8,36.624,39.31722359615181,51.4,31996,1,1,synthetic_demo
35.1,85.9,38.772000000000006,42.92830435841529,53.7,32043,1,1,synthetic_demo
37,89,40.92,46.866420509887334,56,32090,1,1,synthetic_demo
38.9,92.1,43.068,51.166601240194055,58.3,32137,1,1,synthetic_demo
40.8,95.2,45.215999999999994,55.86687949244538,60.6,32184,1,1,synthetic_demo
42.7,37.3,42.7,40.61873167066953,62.9,32231,1,1,synthetic_demo
44.6,40.4,44.632,44.132307382240235,65.2,32278,1,1,synthetic_demo
29.5,43.5,29.78,27.714778854180597,67.5,32325,1,1,synthetic_demo
31.4,46.6,31.927999999999997,30.160671055361977,69.8,32372,1,1,synthetic_demo
33.3,49.7,34.076,32.812576402680854,72.1,32419,1,1,synthetic_demo
35.2,52.8,36.224000000000004,35.695280026068616,74.4,32466,1,1,synthetic_demo
37.1,55.9,38.372,38.83591359049153,76.7,32513,1,1,synthetic_demo
39,59,40.52,42.26411984277868,79,32560,1,1,synthetic_demo
40.9,62.1,42.668,46.01222434068857,81.3,32607,1,1,synthetic_demo
42.8,65.2,44.815999999999995,50.11541441775518,83.6,32654,1,1,synthetic_demo
44.7,68.3,46.964000000000006,54.61192542511453,85.9,32701,1,1,synthetic_demo
29.6,71.4,32.112,32.358871643869875,88.2,32748,1,1,synthetic_demo
31.5,74.5,34.26,35.33322443772322,90.5,32795,1,1,synthetic_demo
33.4,77.6,36.408,38.565697074970444,92.8,32842,1,1,synthetic_demo
35.3,80.7,38.556,42.08530640828662,15.1,32889,1,1,synthetic_demo
37.2,83.8,40.704,45.92367990101795,17.4,32936,1,1,synthetic_demo
39.1,86.9,42.852000000000004,50.115230907531036,19.7,32983,1,1,synthetic_demo
41,90,45,54.69734124586083,22,33030,1,1,synthetic_demo
42.9,93.1,47.147999999999996,59.71055110249717,24.3,33077,1,1,synthetic_demo
44.8,35.2,44.8,42.461890037814314,26.6,33124,1,1,synthetic_demo
29.7,38.3,29.7,27.057441194425014,28.9,33171,1,1,synthetic_demo
31.6,41.4,31.712,29.420157895707057,31.2,33218,1,1,synthetic_demo
33.5,44.5,33.86,31.981216031340484,33.5,33265,1,1,synthetic_demo
35.4,47.6,36.007999999999996,34.76481824896518,35.8,33312,1,1,synthetic_demo
37.3,50.7,38.156,37.79747968290606,38.1,33359,1,1,synthetic_demo
39.2,53.8,40.304,41.108191189410036,40.4,33406,1,1,synthetic_demo
41.1,56.9,42.452,44.72858974916157,42.7,33453,1,1,synthetic_demo
43,60,44.6,48.69313609193256,45,33500,1,1,synthetic_demo
44.9,63.1,46.748,53.039299585915906,47.3,33547,1,1,synthetic_demo
29.8,66.2,31.896,31.749607878519196,49.6,33594,1,1,synthetic_demo
31.7,69.3,34.044,34.64556260398353,51.9,33641,1,1,synthetic_demo
33.6,72.4,36.192,37.79235676514815,54.2,33688,1,1,synthetic_demo
35.5,75.5,38.34,41.21844939310887,56.5,33735,1,1,synthetic_demo
37.4,78.6,40.488,44.95487709744266,58.8,33782,1,1,synthetic_demo
39.3,81.7,42.635999999999996,49.03542804600899,61.1,33829,1,1,synthetic_demo
41.2,84.8,44.784000000000006,53.49682322079739,63.4,33876,1,1,synthetic_demo
43.1,87.9,46.932,58.37890499094807,65.7,33923,1,1,synthetic_demo
28,91,32.08,33.334164960756254,68,33970,1,1,synthetic_demo
29.9,94.1,34.227999999999994,36.49492793286076,70.3,34017,1,1,synthetic_demo
31.8,36.2,31.8,28.65895279751987,72.6,34064,1,1,synthetic_demo
33.7,39.3,33.7,31.127204879832174,74.9,34111,1,1,synthetic_demo
35.6,42.4,35.792,33.809594124082224,77.2,34158,1,1,synthetic_demo
37.5,45.5,37.94,36.73200998230548,79.5,34205,1,1,synthetic_demo
39.4,48.6,40.088,39.922781910947066,81.8,34252,1,1,synthetic_demo
41.3,51.7,42.236,43.412848443249466,84.1,34299,1,1,synthetic_demo
43.2,54.8,44.384,47.235933470547096,86.4,34346,1,1,synthetic_demo
28.1,57.9,29.532,28.5240259595432,88.7,34393,1,1,synthetic_demo
30,61,31.68,31.12189986536298,91,34440,1,1,synthetic_demo
31.9,64.1,33.827999999999996,33.93767736486718,93.3,34487,1,1,synthetic_demo
33.8,67.2,35.976,36.99687224053379,15.6,34534,1,1,synthetic_demo
35.7,70.3,38.124,40.32737699890461,17.9,34581,1,1,synthetic_demo
37.6,73.4,40.272000000000006,43.959628340318105,20.2,34628,1,1,synthetic_demo
39.5,76.5,42.42,47.926779834057385,22.5,34675,1,1,synthetic_demo
41.4,79.6,44.568,52.26488185369736,24.8,34722,1,1,synthetic_demo
43.3,82.7,46.715999999999994,57.01306881507456,27.1,34769,1,1,synthetic_demo
28.2,85.8,31.863999999999997,32.82427859455717,29.4,34816,0,1,synthetic_demo
30.1,88.9,34.012,35.91623457075136,31.7,34863,1,1,synthetic_demo
32,92,36.16,39.275365922724205,34,34910,1,1,synthetic_demo
33.9,95.1,38.308,42.93123805325823,36.3,34957,1,1,synthetic_demo
35.8,37.2,35.8,32.82924360131296,38.6,35004,1,1,synthetic_demo
37.7,40.3,37.724000000000004,35.639112529268814,40.9,35051,1,1,synthetic_demo
39.6,43.4,39.872,38.707470502855415,43.2,35098,1,1,synthetic_demo
41.5,46.5,42.02,42.06454767595797,45.5,35145,1,1,synthetic_demo
43.4,49.6,44.168,45.74332080476968,47.8,35192,1,1,synthetic_demo
28.3,52.7,29.316000000000003,27.952544612967646,50.1,35239,1,1,synthetic_demo
30.2,55.8,31.464,30.475461293184285,52.4,35286,1,1,synthetic_demo
32.1,58.9,33.612,33.20925925087755,54.7,35333,1,1,synthetic_demo
34,62,35.76,36.17890942734457,57,35380,1,1,synthetic_demo
35.9,65.1,37.908,39.41172904203793,59.3,35427,1,1,synthetic_demo
37.8,68.2,40.056,42.93754577031875,61.6,35474,1,1,synthetic_demo
39.7,71.3,42.204,46.78886910991609,63.9,35521,1,1,synthetic_demo
41.6,74.4,44.352000000000004,51.001068992145875,66.2,35568,1,1,synthetic_demo
43.5,77.5,46.5,55.612561681618864,68.5,35615,1,1,synthetic_demo
28.4,80.6,31.648,32.29773533120219,70.8,35662,1,1,synthetic_demo
30.3,83.7,33.796,35.31925070066842,73.1,35709,1,1,synthetic_demo
32.2,86.8,35.944,38.60129369947961,75.4,35756,1,1,synthetic_demo
34.1,89.9,38.092,42.172910842813764,77.7,35803,1,1,synthetic_demo
36,93,40.24,46.0657524996778,80,35850,1,1,synthetic_demo
37.9,35.1,37.9,34.51839121055872,82.3,35897,1,1,synthetic_demo
39.8,38.2,39.8,37.46183106505032,84.6,35944,1,1,synthetic_demo
41.7,41.3,41.804,40.683230054032904,86.9,35991,1,1,synthetic_demo
43.6,44.4,43.952,44.21480743976365,89.2,36038,1,1,synthetic_demo
28.5,47.5,29.1,27.36373273984,91.5,36085,1,1,synthetic_demo
30.4,50.6,31.247999999999998,29.810002594242388,93.8,36132,1,1,synthetic_demo
32.3,53.7,33.396,32.45999533011118,16.1,36179,0,1,synthetic_demo
34.2,56.8,35.544000000000004,35.338130574901264,18.4,36226,1,1,synthetic_demo
36.1,59.9,37.692,38.47114143877419,20.7,36273,1,1,synthetic_demo
38,63,39.84,41.88823739600903,23,36320,1,1,synthetic_demo
39.9,66.1,41.988,45.62127433880898,25.3,36367,1,1,synthetic_demo
41.8,69.2,44.135999999999996,49.70493186083661,27.6,36414,1,1,synthetic_demo
43.7,72.3,46.284000000000006,54.17689781552296,29.9,36461,1,1,synthetic_demo
28.6,75.4,31.432000000000002,31.75427063403409,32.2,36508,1,1,synthetic_demo
30.5,78.5,33.58,34.70369001771305,34.5,36555,1,1,synthetic_demo
32.4,81.6,35.727999999999994,37.90685541481179,36.8,36602,1,1,synthetic_demo
34.3,84.7,37.876,41.392286074496525,39.1,36649,1,1,synthetic_demo
36.2,87.8,40.024,45.19107331313168,41.4,36696,1,1,synthetic_demo
38.1,90.9,42.172000000000004,49.337054067177434,43.7,36743,1,1,synthetic_demo
40,94,44.32,53.86699173548982,46,36790,1,1,synthetic_demo
41.9,36.1,41.9,39.26843350369641,48.3,36837,1,1,synthetic_demo
43.8,39.2,43.8,42.649897779204025,50.6,36884,1,1,synthetic_demo
28.7,42.3,28.884,26.757319655768587,52.9,36931,1,1,synthetic_demo
30.6,45.4,31.032,29.125230917171045,55.2,36978,1,1,synthetic_demo
32.5,48.5,33.18,31.68956918000703,57.5,37025,1,1,synthetic_demo
34.4,51.6,35.327999999999996,34.474194226213875,59.8,37072,1,1,synthetic_demo
36.3,54.7,37.476,37.50524617468847,62.1,37119,1,1,synthetic_demo
38.2,57.8,39.624,40.81130706206256,64.4,37166,1,1,synthetic_demo
40.1,60.9,41.772,44.423569579963356,66.7,37213,1,1,synthetic_demo
42,64,43.92,48.37601302738233,69,37260,1,1,synthetic_demo
43.9,67.1,46.068,52.70558652452263,71.3,37307,1,1,synthetic_demo
28.8,70.2,31.216,31.19361689916235,73.6,37354,1,1,synthetic_demo
30.7,73.3,33.364,34.06926295201242,75.9,37401,1,1,synthetic_demo
32.6,76.4,35.512,37.19173813733467,78.2,37448,1,1,synthetic_demo
34.5,79.5,37.66,40.58902600097589,80.5,37495,1,1,synthetic_demo
36.4,82.6,39.808,44.29165002021557,82.8,37542,1,1,synthetic_demo
38.3,85.7,41.955999999999996,48.33284586772366,85.1,37589,1,1,synthetic_demo
40.2,88.8,44.104,52.748740947734895,87.4,37636,1,1,synthetic_demo
42.1,91.9,46.252,57.578541249492986,89.7,37683,1,1,synthetic_demo
44,95,48.4,62.86472555046676,92,37730,1,1,synthetic_demo
28.9,37.1,28.9,26.13303156514911,94.3,37777,1,1,synthetic_demo
30.8,40.2,30.816000000000003,28.42085009973059,16.6,37824,0,1,synthetic_demo
32.7,43.3,32.964000000000006,30.89766085894779,18.9,37871,1,1,synthetic_demo
34.6,46.4,35.112,33.586755188417385,21.2,37918,1,1,synthetic_demo
36.5,49.5,37.26,36.513671273922505,23.5,37965,1,1,synthetic_demo
38.4,52.6,39.408,39.70635441732839,25.8,38012,1,1,synthetic_demo
40.3,55.7,41.556,43.195324453475166,28.1,38059,1,1,synthetic_demo
42.2,58.8,43.704,47.01385036797012,30.4,38106,1,1,synthetic_demo
44.1,61.9,45.852000000000004,51.19813216358533,32.7,38153,1,1,synthetic_demo
29,65,31,30.615503429419483,35,38200,1,1,synthetic_demo
30.9,68.1,33.147999999999996,33.41567664154218,37.3,38247,1,1,synthetic_demo
32.8,71.2,35.296,36.45562543612469,39.6,38294,1,1,synthetic_demo
34.7,74.3,37.444,39.76278915937182,41.9,38341,1,1,synthetic_demo
36.6,77.4,39.592,43.36711460326194,44.2,38388,1,1,synthetic_demo
38.5,80.5,41.74,47.30122697622251,46.5,38435,1,1,synthetic_demo
40.4,83.6,43.888,51.60060812923453,48.8,38482,1,1,synthetic_demo
42.3,86.7,46.035999999999994,56.30378208368989,51.1,38529,1,1,synthetic_demo
44.2,89.8,48.184000000000005,61.45250789481097,53.4,38576,1,1,synthetic_demo
29.1,92.9,33.332,35.14903616278647,55.7,38623,1,1,synthetic_demo
31,35,31,27.69656064141361,58,38670,1,1,synthetic_demo
32.9,38.1,32.9,30.083946877712606,60.3,38717,1,1,synthetic_demo
34.8,41.2,34.896,32.675464503057185,62.6,38764,1,1,synthetic_demo
36.7,44.3,37.044000000000004,35.49604076828977,64.9,38811,1,1,synthetic_demo
38.6,47.4,39.192,38.57297488274415,67.2,38858,1,1,synthetic_demo
40.5,50.5,41.34,41.93610410701984,69.5,38905,1,1,synthetic_demo
42.4,53.6,43.488,45.61797703286128,71.8,38952,1,1,synthetic_demo
44.3,56.7,45.635999999999996,49.65403409919194,74.1,38999,1,1,synthetic_demo
29.2,59.8,30.784,30.01965640817308,76.4,39046,1,1,synthetic_demo
31.1,62.9,32.932,32.74263490480244,78.7,39093,1,1,synthetic_demo
33,66,35.08,35.698197352245046,81,39140,1,1,synthetic_demo
34.9,69.1,37.227999999999994,38.913230341612525,83.3,39187,1,1,synthetic_demo
36.8,72.2,39.376,42.41709507348912,85.6,39234,1,1,synthetic_demo
38.7,75.3,41.524,46.24179703105128,87.9,39281,1,1,synthetic_demo
40.6,78.4,43.672000000000004,50.42216289222969,90.2,39328,1,1,synthetic_demo
42.5,81.5,45.82,54.996024728518414,92.5,39375,1,1,synthetic_demo
44.4,84.6,47.967999999999996,60.0044115255572,94.8,39422,1,1,synthetic_demo
29.3,87.7,33.116,34.60027330906786,17.1,39469,1,1,synthetic_demo
31.2,90.8,35.263999999999996,37.845389884968924,19.4,39516,1,1,synthetic_demo
33.1,93.9,37.412,41.37467799502651,21.7,39563,1,1,synthetic_demo
35,36,35,31.739969416224316,24,39610,1,1,synthetic_demo
36.9,39.1,36.9,34.451974666228715,26.3,39657,1,1,synthetic_demo
38.8,42.2,38.976,37.41075961909578,28.6,39704,1,1,synthetic_demo
40.7,45.3,41.124,40.645469182408675,30.9,39751,1,1,synthetic_demo
42.6,48.4,43.272,44.18792141173573,33.2,39798,1,1,synthetic_demo
44.5,51.5,45.42,48.07278667346206,35.5,39845,1,1,synthetic_demo
29.4,54.6,30.567999999999998,29.405798872993383,37.8,39892,1,1,synthetic_demo
31.3,57.7,32.716,32.04983821334731,40.1,39939,1,1,synthetic_demo
33.2,60.8,34.864000000000004,34.91913037012114,42.4,39986,1,1,synthetic_demo
35.1,63.9,37.012,38.04000056464187,44.7,40033,1,1,synthetic_demo
37,67,39.16,41.44121544002754,47,40080,1,1,synthetic_demo
38.9,70.1,41.308,45.154151432547266,49.3,40127,1,1,synthetic_demo
40.8,73.2,43.455999999999996,49.212970366039926,51.6,40174,1,1,synthetic_demo
42.7,76.3,45.604,53.65480231828647,53.9,40221,1,1,synthetic_demo
44.6,79.4,47.752,58.519935795788975,56.2,40268,1,1,synthetic_demo
29.5,82.5,32.9,34.03392541310113,58.5,40315,1,1,synthetic_demo
31.4,85.6,35.048,37.20483352658766,60.8,40362,1,1,synthetic_demo
33.3,88.7,37.196,40.65297036051896,63.1,40409,1,1,synthetic_demo
35.2,91.8,39.344,44.408884590778385,65.4,40456,1,1,synthetic_demo
37.1,94.9,41.492000000000004,48.50583004897399,67.7,40503,1,1,synthetic_demo
39,37,39,36.21929549462392,70,40550,1,1,synthetic_demo
40.9,40.1,40.908,39.32297578199052,72.3,40597,1,1,synthetic_demo
42.8,43.2,43.056,42.723207098880735,74.6,40644,1,1,synthetic_demo
44.7,46.3,45.204,46.453879168123024,76.9,40691,1,1,synthetic_demo
29.6,49.4,30.352,28.773650689176076,79.2,40738,1,1,synthetic_demo
31.5,52.5,32.5,31.336983664167374,81.5,40785,1,1,synthetic_demo
33.4,55.6,34.647999999999996,34.11809738876749,83.8,40832,1,1,synthetic_demo
35.3,58.7,36.796,37.14274704047614,86.1,40879,1,1,synthetic_demo
37.2,61.8,38.944,40.43909567879366,88.4,40926,1,1,synthetic_demo
39.1,64.9,41.092,44.03788131068773,90.7,40973,1,1,synthetic_demo
41,68,43.24,47.97259116353929,93,41020,1,1,synthetic_demo
42.9,71.1,45.388,52.279643215763144,15.3,41067,1,1,synthetic_demo
44.8,74.2,47.535999999999994,56.998575022892695,17.6,41114,1,1,synthetic_demo
29.7,77.3,32.684,33.44971551772986,19.9,41161,0,1,synthetic_demo
31.6,80.4,34.832,36.54468344963399,22.2,41208,1,1,synthetic_demo
33.5,83.5,36.98,39.90979862060517,24.5,41255,1,1,synthetic_demo
35.4,86.6,39.128,43.57506429328539,26.8,41302,1,1,synthetic_demo
37.3,89.7,41.275999999999996,47.573156362064566,29.1,41349,1,1,synthetic_demo
39.2,92.8,43.42400000000001,51.93960115942846,31.4,41396,1,1,synthetic_demo
41.1,95.9,45.572,56.71296057899113,33.7,41443,1,1,synthetic_demo
43,38,43,41.223352858223954,36,41490,1,1,synthetic_demo
